,,,,,,,,,,,,,,,,,,,
,Core,Date Added,Stock,Setup,"Core 
Execution","Stock 
Execution",VAR,Entry Stop,Entry Limit,Sizing,Cut,-0.5R Cut Loss,Shares,Order Filled,Cancel Order,Picker,Return,7 day % change,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
,,,,,,,,,,,,,,FALSE,FALSE,,, ,
